,time,month,age,temp,lowest_temp,highest_temp,humidity,total_sun,air_pressure,daily_temp_diff,suicide,delayed_unemployment,sex_0,sex_1,marriage_1,marriage_2,marriage_3,marriage_4,job_1,job_2,job_3,job_5,job_6,job_7,job_8,job_9,job_10,edu_1,edu_2,edu_3,edu_4,edu_5,edu_6
17255,20,2,73,2.7,-1.9,8.5,54.6,9.8,1016.5,10.4,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17549,14,2,72,2.8,-1.1,8.1,53.3,2.9,1017.8,9.2,1,2.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17550,15,2,72,2.8,-1.1,8.1,53.3,2.9,1017.8,9.2,1,2.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
17667,17,2,85,2.8,-1.1,8.1,53.3,2.9,1017.8,9.2,1,2.6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17689,8,2,67,2.8,-1.1,8.1,53.3,2.9,1017.8,9.2,1,2.6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17698,2,2,78,2.8,-1.1,8.1,53.3,2.9,1017.8,9.2,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17888,15,2,75,4.2,0.9,8.5,45.5,3.2,1016.5,7.6,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17984,22,2,72,4.2,0.9,8.5,45.5,3.2,1016.5,7.6,1,2.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18072,4,2,77,4.2,0.9,8.5,45.5,3.2,1016.5,7.6,1,2.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18073,22,2,78,4.2,0.9,8.5,45.5,3.2,1016.5,7.6,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18219,9,2,65,2.5,0.3,5.4,45.9,3.1,1016.3,5.1,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18220,3,2,73,2.5,0.3,5.4,45.9,3.1,1016.3,5.1,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18221,15,2,84,2.5,0.3,5.4,45.9,3.1,1016.3,5.1,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18222,16,2,68,2.5,0.3,5.4,45.9,3.1,1016.3,5.1,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18849,10,2,72,2.1,-1.9,6.7,48.6,8.1,1015.7,8.6,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18896,9,2,91,2.1,-1.9,6.7,48.6,8.1,1015.7,8.6,1,2.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19157,14,2,74,1.2,-1.2,5.5,61.5,7.8,1016.5,6.7,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19158,14,2,71,1.2,-1.2,5.5,61.5,7.8,1016.5,6.7,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19159,22,2,74,1.2,-1.2,5.5,61.5,7.8,1016.5,6.7,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19160,14,2,74,1.2,-1.2,5.5,61.5,7.8,1016.5,6.7,1,2.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19234,6,2,80,1.2,-1.2,5.5,61.5,7.8,1016.5,6.7,1,2.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19332,3,2,67,1.2,-1.2,5.5,61.5,7.8,1016.5,6.7,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19524,11,2,81,0.9,-4.0,6.9,49.1,10.1,1019.5,10.9,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19544,4,2,69,0.9,-4.0,6.9,49.1,10.1,1019.5,10.9,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19838,21,2,89,2.2,-2.1,7.4,49.3,9.4,1020.5,9.5,1,2.6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19923,6,2,93,2.2,-2.1,7.4,49.3,9.4,1020.5,9.5,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20441,3,2,79,3.1,-1.8,8.5,50.6,7.3,1020.2,10.3,1,2.6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20648,11,2,65,4.1,-0.3,9.3,58.0,6.3,1018.8,9.6,1,2.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20660,17,2,88,4.1,-0.3,9.3,58.0,6.3,1018.8,9.6,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20664,18,2,72,4.1,-0.3,9.3,58.0,6.3,1018.8,9.6,1,2.6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20713,8,2,76,4.1,-0.3,9.3,58.0,6.3,1018.8,9.6,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21341,15,2,69,5.7,0.6,12.3,59.9,8.0,1017.9,11.7,1,2.6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21342,12,2,90,5.7,0.6,12.3,59.9,8.0,1017.9,11.7,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21556,14,2,81,8.4,1.4,16.4,44.9,8.2,1013.6,15.0,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21557,17,2,72,8.4,1.4,16.4,44.9,8.2,1013.6,15.0,1,2.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21558,12,2,75,8.4,1.4,16.4,44.9,8.2,1013.6,15.0,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21567,13,2,74,8.4,1.4,16.4,44.9,8.2,1013.6,15.0,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21573,22,2,85,8.4,1.4,16.4,44.9,8.2,1013.6,15.0,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21591,5,2,80,8.4,1.4,16.4,44.9,8.2,1013.6,15.0,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21911,16,2,65,7.7,3.8,13.1,55.4,5.4,1010.0,9.3,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21918,6,2,65,7.7,3.8,13.1,55.4,5.4,1010.0,9.3,1,2.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21971,19,2,70,7.7,3.8,13.1,55.4,5.4,1010.0,9.3,1,2.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21989,22,2,79,7.7,3.8,13.1,55.4,5.4,1010.0,9.3,1,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22311,10,2,75,6.7,1.3,12.3,58.8,4.3,1011.0,11.0,1,2.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22312,15,2,79,6.7,1.3,12.3,58.8,4.3,1011.0,11.0,1,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22317,22,2,71,6.7,1.3,12.3,58.8,4.3,1011.0,11.0,1,2.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22338,19,2,79,6.7,1.3,12.3,58.8,4.3,1011.0,11.0,1,2.6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22697,13,3,69,6.0,3.3,9.4,61.1,1.0,1008.0,6.1,1,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23204,6,3,77,4.5,-0.2,10.1,46.4,10.5,1011.0,10.3,1,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23205,15,3,80,4.5,-0.2,10.1,46.4,10.5,1011.0,10.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23206,17,3,74,4.5,-0.2,10.1,46.4,10.5,1011.0,10.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23703,4,3,73,5.2,-1.0,11.9,34.4,10.4,1016.0,12.9,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23741,6,3,66,5.2,-1.0,11.9,34.4,10.4,1016.0,12.9,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23884,14,3,71,5.2,-1.0,11.9,34.4,10.4,1016.0,12.9,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24121,2,3,90,6.3,2.2,12.3,48.0,6.3,1011.8,10.1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24122,17,3,75,6.3,2.2,12.3,48.0,6.3,1011.8,10.1,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24205,6,3,75,6.3,2.2,12.3,48.0,6.3,1011.8,10.1,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24361,10,3,70,1.4,-1.4,5.3,44.8,10.7,1013.0,6.7,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24595,20,3,75,1.4,-1.4,5.3,44.8,10.7,1013.0,6.7,1,3.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24618,17,3,75,1.4,-1.4,5.3,44.8,10.7,1013.0,6.7,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24866,0,3,84,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24867,5,3,74,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24868,7,3,65,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24869,11,3,76,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24870,12,3,77,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24871,22,3,72,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24872,8,3,84,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24873,19,3,85,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24962,23,3,70,0.3,-3.0,5.0,43.4,9.6,1016.5,8.0,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25497,18,3,73,-0.6,-4.6,4.3,45.9,10.6,1019.1,8.9,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25499,5,3,74,-0.6,-4.6,4.3,45.9,10.6,1019.1,8.9,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25500,15,3,75,-0.6,-4.6,4.3,45.9,10.6,1019.1,8.9,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25509,14,3,65,-0.6,-4.6,4.3,45.9,10.6,1019.1,8.9,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25695,9,3,68,2.0,-2.2,7.0,55.0,7.4,1014.1,9.2,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25708,19,3,82,2.0,-2.2,7.0,55.0,7.4,1014.1,9.2,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25709,21,3,85,2.0,-2.2,7.0,55.0,7.4,1014.1,9.2,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25716,21,3,75,2.0,-2.2,7.0,55.0,7.4,1014.1,9.2,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26240,8,3,78,1.4,-1.6,4.8,56.4,9.9,1010.4,6.4,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26241,20,3,83,1.4,-1.6,4.8,56.4,9.9,1010.4,6.4,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26249,10,3,85,1.4,-1.6,4.8,56.4,9.9,1010.4,6.4,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26359,13,3,68,1.5,-3.6,7.7,50.4,11.1,1015.8,11.3,1,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26360,17,3,65,1.5,-3.6,7.7,50.4,11.1,1015.8,11.3,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26437,11,3,65,1.5,-3.6,7.7,50.4,11.1,1015.8,11.3,1,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26438,16,3,71,1.5,-3.6,7.7,50.4,11.1,1015.8,11.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26705,15,3,75,4.5,-0.9,9.4,65.0,4.3,1015.2,10.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26706,17,3,75,4.5,-0.9,9.4,65.0,4.3,1015.2,10.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26707,15,3,70,4.5,-0.9,9.4,65.0,4.3,1015.2,10.3,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27130,2,3,76,6.9,4.0,9.5,75.8,0.9,1006.9,5.5,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27131,7,3,85,6.9,4.0,9.5,75.8,0.9,1006.9,5.5,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27132,7,3,74,6.9,4.0,9.5,75.8,0.9,1006.9,5.5,1,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27133,6,3,77,6.9,4.0,9.5,75.8,0.9,1006.9,5.5,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27134,10,3,82,6.9,4.0,9.5,75.8,0.9,1006.9,5.5,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27647,22,3,65,5.2,1.6,8.3,54.5,0.8,1003.6,6.7,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27648,22,3,65,5.2,1.6,8.3,54.5,0.8,1003.6,6.7,1,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27649,0,3,78,5.2,1.6,8.3,54.5,0.8,1003.6,6.7,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27650,2,3,79,5.2,1.6,8.3,54.5,0.8,1003.6,6.7,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27651,9,3,81,5.2,1.6,8.3,54.5,0.8,1003.6,6.7,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
27787,16,3,78,3.4,-1.5,8.5,54.6,10.5,1008.5,10.0,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
27799,17,3,77,3.4,-1.5,8.5,54.6,10.5,1008.5,10.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27807,22,3,68,3.4,-1.5,8.5,54.6,10.5,1008.5,10.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27820,11,3,67,3.4,-1.5,8.5,54.6,10.5,1008.5,10.0,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28473,20,3,75,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28474,17,3,79,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28477,12,3,76,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
28479,4,3,73,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28482,16,3,84,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28484,18,3,70,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28489,12,3,73,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28491,14,3,71,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28500,13,3,75,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28531,1,3,69,11.3,5.7,18.5,68.3,7.3,1010.0,12.8,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28861,14,3,86,12.6,6.9,19.4,79.0,5.4,1006.7,12.5,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
28870,5,3,78,12.6,6.9,19.4,79.0,5.4,1006.7,12.5,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28951,7,3,67,12.6,6.9,19.4,79.0,5.4,1006.7,12.5,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28952,8,3,73,12.6,6.9,19.4,79.0,5.4,1006.7,12.5,1,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28953,17,3,77,12.6,6.9,19.4,79.0,5.4,1006.7,12.5,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29207,8,3,72,10.5,7.7,16.0,75.3,7.1,1004.8,8.3,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29228,3,3,67,10.5,7.7,16.0,75.3,7.1,1004.8,8.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29236,0,3,73,10.5,7.7,16.0,75.3,7.1,1004.8,8.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29246,5,3,90,10.5,7.7,16.0,75.3,7.1,1004.8,8.3,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29247,5,3,70,10.5,7.7,16.0,75.3,7.1,1004.8,8.3,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29480,16,3,68,10.5,7.7,16.0,75.3,7.1,1004.8,8.3,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29481,18,3,65,10.5,7.7,16.0,75.3,7.1,1004.8,8.3,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29482,21,3,77,10.5,7.7,16.0,75.3,7.1,1004.8,8.3,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29674,17,3,65,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29675,17,3,68,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29682,16,3,66,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29683,17,3,71,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29687,21,3,65,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29688,15,3,81,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29758,11,3,65,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29759,13,3,67,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29760,15,3,65,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29816,9,3,66,9.6,7.4,12.3,65.5,0.1,1006.3,4.9,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30014,7,3,67,6.3,2.8,10.3,71.3,4.1,1003.7,7.5,1,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30268,14,3,69,6.3,2.8,10.3,71.3,4.1,1003.7,7.5,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30276,15,3,65,6.3,2.8,10.3,71.3,4.1,1003.7,7.5,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30277,17,3,79,6.3,2.8,10.3,71.3,4.1,1003.7,7.5,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
30483,11,3,83,5.9,1.2,12.0,52.5,11.4,1009.5,10.8,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30557,9,3,75,5.9,1.2,12.0,52.5,11.4,1009.5,10.8,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30567,9,3,76,5.9,1.2,12.0,52.5,11.4,1009.5,10.8,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30568,11,3,72,5.9,1.2,12.0,52.5,11.4,1009.5,10.8,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30569,19,3,65,5.9,1.2,12.0,52.5,11.4,1009.5,10.8,1,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30945,7,3,76,8.6,2.3,15.5,63.5,9.9,1012.8,13.2,1,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30999,19,3,73,8.6,2.3,15.5,63.5,9.9,1012.8,13.2,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31034,23,3,81,8.6,2.3,15.5,63.5,9.9,1012.8,13.2,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31217,3,3,69,9.6,4.6,15.5,63.6,10.1,1016.9,10.9,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31218,15,3,74,9.6,4.6,15.5,63.6,10.1,1016.9,10.9,1,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31219,8,3,74,9.6,4.6,15.5,63.6,10.1,1016.9,10.9,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
31220,13,3,72,9.6,4.6,15.5,63.6,10.1,1016.9,10.9,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31452,20,3,65,10.9,4.6,15.3,60.5,7.7,1011.8,10.7,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31464,13,3,87,10.9,4.6,15.3,60.5,7.7,1011.8,10.7,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31503,9,3,67,10.9,4.6,15.3,60.5,7.7,1011.8,10.7,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31790,3,3,82,14.6,11.9,18.2,75.9,0.7,1004.6,6.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31850,18,3,78,14.6,11.9,18.2,75.9,0.7,1004.6,6.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31879,19,3,85,14.6,11.9,18.2,75.9,0.7,1004.6,6.3,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32335,12,3,66,15.4,11.8,21.9,64.6,6.4,1000.1,10.1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32336,18,3,89,15.4,11.8,21.9,64.6,6.4,1000.1,10.1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32386,17,3,65,15.4,11.8,21.9,64.6,6.4,1000.1,10.1,1,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32387,19,3,86,15.4,11.8,21.9,64.6,6.4,1000.1,10.1,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
